image_name	class_id
K-000573-002483-005094-022627_0_2_0_2_90_000_200_4	22626
K-000573-002483-022627-025438_0_2_0_2_70_000_200_2	22626
K-000573-002483-022627-025438_0_2_0_2_75_000_200_3	22626
K-000573-002483-022627-025438_0_2_0_2_90_000_200_3	22626
K-000573-003743-005002-022627_0_2_0_2_70_000_200_4	22626
K-000573-003743-005002-022627_0_2_0_2_75_000_200_1	22626
K-000573-003743-005002-022627_0_2_0_2_90_000_200_1	22626
K-000573-003743-013161-022627_0_2_0_2_70_000_200_4	22626
K-000573-003743-013161-022627_0_2_0_2_75_000_200_1	22626
K-000573-003743-013161-022627_0_2_0_2_90_000_200_1	22626
K-000573-003743-022627-037777_0_2_0_2_70_000_200_4	22626
K-000573-003743-022627-037777_0_2_0_2_75_000_200_1	22626
K-000573-003743-022627-037777_0_2_0_2_90_000_200_1	22626
K-000573-003743-022627-038954_0_2_0_2_70_000_200_4	22626
K-000573-003743-022627-038954_0_2_0_2_75_000_200_1	22626
K-000573-003743-022627-038954_0_2_0_2_90_000_200_1	22626
K-000573-003743-022627-044834_0_2_0_2_70_000_200_4	22626
K-000573-003743-022627-044834_0_2_0_2_75_000_200_1	22626
K-000573-003743-022627-044834_0_2_0_2_90_000_200_1	22626
K-000573-005002-005094-022627_0_2_0_2_70_000_200_1	22626
K-000573-005002-005094-022627_0_2_0_2_75_000_200_4	22626
K-000573-005002-005094-022627_0_2_0_2_90_000_200_4	22626
K-000573-005002-022627-025438_0_2_0_2_70_000_200_2	22626
K-000573-005002-022627-025438_0_2_0_2_75_000_200_3	22626
K-000573-005002-022627-025438_0_2_0_2_90_000_200_3	22626
K-000573-005094-013161-022627_0_2_0_2_70_000_200_1	22626
K-000573-005094-013161-022627_0_2_0_2_75_000_200_4	22626
K-000573-005094-013161-022627_0_2_0_2_90_000_200_4	22626
K-000573-005094-022627-037777_0_2_0_2_70_000_200_4	22626
K-000573-005094-022627-037777_0_2_0_2_75_000_200_1	22626
K-000573-005094-022627-037777_0_2_0_2_90_000_200_1	22626
K-000573-005094-022627-038954_0_2_0_2_70_000_200_2	22626
K-000573-005094-022627-038954_0_2_0_2_75_000_200_3	22626
K-000573-005094-022627-038954_0_2_0_2_90_000_200_3	22626
K-000573-005094-022627-044834_0_2_0_2_70_000_200_2	22626
K-000573-005094-022627-044834_0_2_0_2_75_000_200_3	22626
K-000573-005094-022627-044834_0_2_0_2_90_000_200_3	22626
K-000573-013161-022627-025438_0_2_0_2_70_000_200_2	22626
K-000573-013161-022627-025438_0_2_0_2_75_000_200_3	22626
K-000573-013161-022627-025438_0_2_0_2_90_000_200_3	22626
K-000573-022627-025438-037777_0_2_0_2_70_000_200_3	22626
K-000573-022627-025438-037777_0_2_0_2_75_000_200_2	22626
K-000573-022627-025438-037777_0_2_0_2_90_000_200_2	22626
K-000573-022627-025438-038954_0_2_0_2_70_000_200_3	22626
K-000573-022627-025438-038954_0_2_0_2_75_000_200_2	22626
K-000573-022627-025438-038954_0_2_0_2_90_000_200_2	22626
K-000573-022627-025438-044834_0_2_0_2_70_000_200_3	22626
K-000573-022627-025438-044834_0_2_0_2_75_000_200_2	22626
K-000573-022627-025438-044834_0_2_0_2_90_000_200_2	22626
K-001866-002483-004378-022627_0_2_0_2_70_000_200_4	22626
K-001866-002483-004378-022627_0_2_0_2_75_000_200_1	22626
K-001866-002483-004378-022627_0_2_0_2_90_000_200_1	22626
K-001866-002483-005886-022627_0_2_0_2_70_000_200_4	22626
K-001866-002483-005886-022627_0_2_0_2_75_000_200_1	22626
K-001866-002483-005886-022627_0_2_0_2_90_000_200_1	22626
K-001866-002483-012081-022627_0_2_0_2_70_000_200_4	22626
K-001866-002483-012081-022627_0_2_0_2_75_000_200_1	22626
K-001866-002483-012081-022627_0_2_0_2_90_000_200_1	22626
K-001866-002483-013395-022627_0_2_0_2_70_000_200_4	22626
K-001866-002483-013395-022627_0_2_0_2_75_000_200_1	22626
K-001866-002483-013395-022627_0_2_0_2_90_000_200_1	22626
K-001866-002483-022362-022627_0_2_0_2_70_000_200_4	22626
K-001866-002483-022362-022627_0_2_0_2_75_000_200_1	22626
K-001866-002483-022362-022627_0_2_0_2_90_000_200_1	22626
K-001866-004378-005002-022627_0_2_0_2_70_000_200_4	22626
K-001866-004378-005002-022627_0_2_0_2_75_000_200_1	22626
K-001866-004378-005002-022627_0_2_0_2_90_000_200_1	22626
K-001866-004378-013161-022627_0_2_0_2_70_000_200_4	22626
K-001866-004378-013161-022627_0_2_0_2_75_000_200_1	22626
K-001866-004378-013161-022627_0_2_0_2_90_000_200_1	22626
K-001866-004378-022627-037777_0_2_0_2_70_000_200_4	22626
K-001866-004378-022627-037777_0_2_0_2_75_000_200_1	22626
K-001866-004378-022627-037777_0_2_0_2_90_000_200_1	22626
K-001866-004378-022627-038954_0_2_0_2_70_000_200_4	22626
K-001866-004378-022627-038954_0_2_0_2_75_000_200_1	22626
K-001866-004378-022627-038954_0_2_0_2_90_000_200_1	22626
K-001866-004378-022627-044834_0_2_0_2_70_000_200_4	22626
K-001866-004378-022627-044834_0_2_0_2_75_000_200_1	22626
K-001866-004378-022627-044834_0_2_0_2_90_000_200_1	22626
K-001866-005002-005886-022627_0_2_0_2_70_000_200_4	22626
K-001866-005002-005886-022627_0_2_0_2_75_000_200_1	22626
K-001866-005002-005886-022627_0_2_0_2_90_000_200_1	22626
K-001866-005002-012081-022627_0_2_0_2_70_000_200_4	22626
K-001866-005002-012081-022627_0_2_0_2_75_000_200_1	22626
K-001866-005002-012081-022627_0_2_0_2_90_000_200_1	22626
K-001866-005002-013395-022627_0_2_0_2_70_000_200_4	22626
K-001866-005002-013395-022627_0_2_0_2_75_000_200_1	22626
K-001866-005002-013395-022627_0_2_0_2_90_000_200_1	22626
K-001866-005002-022362-022627_0_2_0_2_70_000_200_4	22626
K-001866-005002-022362-022627_0_2_0_2_75_000_200_1	22626
K-001866-005002-022362-022627_0_2_0_2_90_000_200_1	22626
K-001866-005886-013161-022627_0_2_0_2_70_000_200_4	22626
K-001866-005886-013161-022627_0_2_0_2_75_000_200_1	22626
K-001866-005886-013161-022627_0_2_0_2_90_000_200_1	22626
K-001866-005886-022627-037777_0_2_0_2_70_000_200_4	22626
K-001866-005886-022627-037777_0_2_0_2_75_000_200_1	22626
K-001866-005886-022627-037777_0_2_0_2_90_000_200_1	22626
K-001866-005886-022627-038954_0_2_0_2_70_000_200_4	22626
K-001866-005886-022627-038954_0_2_0_2_75_000_200_1	22626
K-001866-005886-022627-038954_0_2_0_2_90_000_200_1	22626
K-001866-005886-022627-044834_0_2_0_2_70_000_200_4	22626
K-001866-005886-022627-044834_0_2_0_2_75_000_200_1	22626
K-001866-005886-022627-044834_0_2_0_2_90_000_200_1	22626
K-001866-012081-013161-022627_0_2_0_2_70_000_200_4	22626
K-001866-012081-013161-022627_0_2_0_2_75_000_200_1	22626
K-001866-012081-013161-022627_0_2_0_2_90_000_200_1	22626
K-001866-012081-022627-037777_0_2_0_2_70_000_200_4	22626
K-001866-012081-022627-037777_0_2_0_2_75_000_200_1	22626
K-001866-012081-022627-037777_0_2_0_2_90_000_200_1	22626
K-001866-012081-022627-038954_0_2_0_2_70_000_200_4	22626
K-001866-012081-022627-038954_0_2_0_2_75_000_200_1	22626
K-001866-012081-022627-038954_0_2_0_2_90_000_200_1	22626
K-001866-012081-022627-044834_0_2_0_2_70_000_200_4	22626
K-001866-012081-022627-044834_0_2_0_2_75_000_200_1	22626
K-001866-012081-022627-044834_0_2_0_2_90_000_200_1	22626
K-001866-013161-013395-022627_0_2_0_2_70_000_200_4	22626
K-001866-013161-013395-022627_0_2_0_2_75_000_200_1	22626
K-001866-013161-013395-022627_0_2_0_2_90_000_200_1	22626
K-001866-013161-022362-022627_0_2_0_2_70_000_200_4	22626
K-001866-013161-022362-022627_0_2_0_2_75_000_200_1	22626
K-001866-013161-022362-022627_0_2_0_2_90_000_200_1	22626
K-001866-013395-022627-037777_0_2_0_2_70_000_200_4	22626
K-001866-013395-022627-037777_0_2_0_2_75_000_200_1	22626
K-001866-013395-022627-037777_0_2_0_2_90_000_200_1	22626
K-001866-013395-022627-038954_0_2_0_2_70_000_200_4	22626
K-001866-013395-022627-038954_0_2_0_2_75_000_200_1	22626
K-001866-013395-022627-038954_0_2_0_2_90_000_200_1	22626
K-001866-013395-022627-044834_0_2_0_2_70_000_200_4	22626
K-001866-013395-022627-044834_0_2_0_2_75_000_200_1	22626
K-001866-013395-022627-044834_0_2_0_2_90_000_200_1	22626
K-001866-022362-022627-037777_0_2_0_2_70_000_200_4	22626
K-001866-022362-022627-037777_0_2_0_2_75_000_200_1	22626
K-001866-022362-022627-037777_0_2_0_2_90_000_200_1	22626
K-001866-022362-022627-038954_0_2_0_2_70_000_200_4	22626
K-001866-022362-022627-038954_0_2_0_2_75_000_200_1	22626
K-001866-022362-022627-038954_0_2_0_2_90_000_200_1	22626
K-001866-022362-022627-044834_0_2_0_2_70_000_200_4	22626
K-001866-022362-022627-044834_0_2_0_2_75_000_200_1	22626
K-001866-022362-022627-044834_0_2_0_2_90_000_200_1	22626
K-003743-004378-005002-022627_0_2_0_2_70_000_200_4	22626
K-003743-004378-005002-022627_0_2_0_2_75_000_200_1	22626
K-003743-004378-005002-022627_0_2_0_2_90_000_200_1	22626
K-003743-004378-013161-022627_0_2_0_2_70_000_200_4	22626
K-003743-004378-013161-022627_0_2_0_2_75_000_200_1	22626
K-003743-004378-013161-022627_0_2_0_2_90_000_200_1	22626
K-003743-004378-022627-037777_0_2_0_2_70_000_200_4	22626
K-003743-004378-022627-037777_0_2_0_2_75_000_200_1	22626
K-003743-004378-022627-037777_0_2_0_2_90_000_200_1	22626
K-003743-004378-022627-038954_0_2_0_2_70_000_200_4	22626
K-003743-004378-022627-038954_0_2_0_2_75_000_200_1	22626
K-003743-004378-022627-038954_0_2_0_2_90_000_200_1	22626
K-003743-004378-022627-044834_0_2_0_2_70_000_200_4	22626
K-003743-004378-022627-044834_0_2_0_2_75_000_200_1	22626
K-003743-004378-022627-044834_0_2_0_2_90_000_200_1	22626
K-003743-005002-005886-022627_0_2_0_2_70_000_200_4	22626
K-003743-005002-005886-022627_0_2_0_2_75_000_200_1	22626
K-003743-005002-005886-022627_0_2_0_2_90_000_200_1	22626
K-003743-005002-012081-022627_0_2_0_2_70_000_200_4	22626
K-003743-005002-012081-022627_0_2_0_2_75_000_200_1	22626
K-003743-005002-012081-022627_0_2_0_2_90_000_200_1	22626
K-003743-005002-013395-022627_0_2_0_2_70_000_200_4	22626
K-003743-005002-013395-022627_0_2_0_2_75_000_200_1	22626
K-003743-005002-013395-022627_0_2_0_2_90_000_200_1	22626
K-003743-005002-022362-022627_0_2_0_2_70_000_200_4	22626
K-003743-005002-022362-022627_0_2_0_2_75_000_200_1	22626
K-003743-005002-022362-022627_0_2_0_2_90_000_200_1	22626
K-003743-005886-013161-022627_0_2_0_2_70_000_200_4	22626
K-003743-005886-013161-022627_0_2_0_2_75_000_200_1	22626
K-003743-005886-013161-022627_0_2_0_2_90_000_200_1	22626
K-003743-005886-022627-037777_0_2_0_2_70_000_200_4	22626
K-003743-005886-022627-037777_0_2_0_2_75_000_200_1	22626
K-003743-005886-022627-037777_0_2_0_2_90_000_200_1	22626
K-003743-005886-022627-038954_0_2_0_2_70_000_200_4	22626
K-003743-005886-022627-038954_0_2_0_2_75_000_200_1	22626
K-003743-005886-022627-038954_0_2_0_2_90_000_200_1	22626
K-003743-005886-022627-044834_0_2_0_2_70_000_200_4	22626
K-003743-005886-022627-044834_0_2_0_2_75_000_200_1	22626
K-003743-005886-022627-044834_0_2_0_2_90_000_200_1	22626
K-003743-012081-013161-022627_0_2_0_2_70_000_200_4	22626
K-003743-012081-013161-022627_0_2_0_2_75_000_200_1	22626
K-003743-012081-013161-022627_0_2_0_2_90_000_200_1	22626
K-003743-012081-022627-037777_0_2_0_2_70_000_200_4	22626
K-003743-012081-022627-037777_0_2_0_2_75_000_200_1	22626
K-003743-012081-022627-037777_0_2_0_2_90_000_200_1	22626
K-003743-012081-022627-038954_0_2_0_2_70_000_200_4	22626
K-003743-012081-022627-038954_0_2_0_2_75_000_200_1	22626
K-003743-012081-022627-038954_0_2_0_2_90_000_200_1	22626
K-003743-012081-022627-044834_0_2_0_2_70_000_200_4	22626
K-003743-012081-022627-044834_0_2_0_2_75_000_200_1	22626
K-003743-012081-022627-044834_0_2_0_2_90_000_200_1	22626
K-003743-013161-013395-022627_0_2_0_2_70_000_200_4	22626
K-003743-013161-013395-022627_0_2_0_2_75_000_200_1	22626
K-003743-013161-013395-022627_0_2_0_2_90_000_200_1	22626
K-003743-013161-022362-022627_0_2_0_2_70_000_200_4	22626
K-003743-013161-022362-022627_0_2_0_2_75_000_200_1	22626
K-003743-013161-022362-022627_0_2_0_2_90_000_200_1	22626
K-003743-013395-022627-037777_0_2_0_2_70_000_200_4	22626
K-003743-013395-022627-037777_0_2_0_2_75_000_200_1	22626
K-003743-013395-022627-037777_0_2_0_2_90_000_200_1	22626
K-003743-013395-022627-038954_0_2_0_2_70_000_200_4	22626
K-003743-013395-022627-038954_0_2_0_2_75_000_200_1	22626
K-003743-013395-022627-038954_0_2_0_2_90_000_200_1	22626
K-003743-013395-022627-044834_0_2_0_2_70_000_200_4	22626
K-003743-013395-022627-044834_0_2_0_2_75_000_200_1	22626
K-003743-013395-022627-044834_0_2_0_2_90_000_200_1	22626
K-003743-022362-022627-037777_0_2_0_2_70_000_200_4	22626
K-003743-022362-022627-037777_0_2_0_2_75_000_200_1	22626
K-003743-022362-022627-037777_0_2_0_2_90_000_200_1	22626
K-003743-022362-022627-038954_0_2_0_2_70_000_200_4	22626
K-003743-022362-022627-038954_0_2_0_2_75_000_200_1	22626
K-003743-022362-022627-038954_0_2_0_2_90_000_200_1	22626
K-003743-022362-022627-044834_0_2_0_2_70_000_200_4	22626
K-003743-022362-022627-044834_0_2_0_2_75_000_200_1	22626
K-003743-022362-022627-044834_0_2_0_2_90_000_200_1	22626
K-004378-005002-005094-022627_0_2_0_2_70_000_200_4	22626
K-004378-005002-005094-022627_0_2_0_2_75_000_200_1	22626
K-004378-005002-005094-022627_0_2_0_2_90_000_200_1	22626
K-004378-005002-022627-025438_0_2_0_2_70_000_200_4	22626
K-004378-005002-022627-025438_0_2_0_2_75_000_200_1	22626
K-004378-005002-022627-025438_0_2_0_2_90_000_200_1	22626
K-004378-005094-013161-022627_0_2_0_2_70_000_200_4	22626
K-004378-005094-013161-022627_0_2_0_2_75_000_200_1	22626
K-004378-005094-013161-022627_0_2_0_2_90_000_200_1	22626
K-004378-005094-022627-037777_0_2_0_2_70_000_200_4	22626
K-004378-005094-022627-037777_0_2_0_2_75_000_200_1	22626
K-004378-005094-022627-037777_0_2_0_2_90_000_200_1	22626
K-004378-005094-022627-038954_0_2_0_2_70_000_200_4	22626
K-004378-005094-022627-038954_0_2_0_2_75_000_200_1	22626
K-004378-005094-022627-038954_0_2_0_2_90_000_200_1	22626
K-004378-005094-022627-044834_0_2_0_2_70_000_200_4	22626
K-004378-005094-022627-044834_0_2_0_2_75_000_200_1	22626
K-004378-005094-022627-044834_0_2_0_2_90_000_200_1	22626
K-004378-013161-022627-025438_0_2_0_2_70_000_200_4	22626
K-004378-013161-022627-025438_0_2_0_2_75_000_200_1	22626
K-004378-013161-022627-025438_0_2_0_2_90_000_200_1	22626
K-004378-022627-025438-037777_0_2_0_2_70_000_200_4	22626
K-004378-022627-025438-037777_0_2_0_2_75_000_200_1	22626
K-004378-022627-025438-037777_0_2_0_2_90_000_200_1	22626
K-004378-022627-025438-038954_0_2_0_2_70_000_200_4	22626
K-004378-022627-025438-038954_0_2_0_2_75_000_200_1	22626
K-004378-022627-025438-038954_0_2_0_2_90_000_200_1	22626
K-004378-022627-025438-044834_0_2_0_2_70_000_200_4	22626
K-004378-022627-025438-044834_0_2_0_2_75_000_200_1	22626
K-004378-022627-025438-044834_0_2_0_2_90_000_200_1	22626
K-005002-005094-005886-022627_0_2_0_2_70_000_200_4	22626
K-005002-005094-005886-022627_0_2_0_2_75_000_200_1	22626
K-005002-005094-005886-022627_0_2_0_2_90_000_200_1	22626
K-005002-005094-012081-022627_0_2_0_2_70_000_200_4	22626
K-005002-005094-012081-022627_0_2_0_2_75_000_200_1	22626
K-005002-005094-012081-022627_0_2_0_2_90_000_200_1	22626
K-005002-005094-013395-022627_0_2_0_2_70_000_200_4	22626
K-005002-005094-013395-022627_0_2_0_2_75_000_200_1	22626
K-005002-005094-013395-022627_0_2_0_2_90_000_200_1	22626
K-005002-005094-022362-022627_0_2_0_2_70_000_200_4	22626
K-005002-005094-022362-022627_0_2_0_2_75_000_200_1	22626
K-005002-005094-022362-022627_0_2_0_2_90_000_200_1	22626
K-005002-005886-022627-025438_0_2_0_2_70_000_200_4	22626
K-005002-005886-022627-025438_0_2_0_2_75_000_200_1	22626
K-005002-005886-022627-025438_0_2_0_2_90_000_200_1	22626
K-005002-012081-022627-025438_0_2_0_2_70_000_200_4	22626
K-005002-012081-022627-025438_0_2_0_2_75_000_200_1	22626
K-005002-012081-022627-025438_0_2_0_2_90_000_200_1	22626
K-005002-013395-022627-025438_0_2_0_2_70_000_200_4	22626
K-005002-013395-022627-025438_0_2_0_2_75_000_200_1	22626
K-005002-013395-022627-025438_0_2_0_2_90_000_200_1	22626
K-005002-022362-022627-025438_0_2_0_2_70_000_200_4	22626
K-005002-022362-022627-025438_0_2_0_2_75_000_200_1	22626
K-005002-022362-022627-025438_0_2_0_2_90_000_200_1	22626
K-005094-005886-013161-022627_0_2_0_2_70_000_200_4	22626
K-005094-005886-013161-022627_0_2_0_2_75_000_200_1	22626
K-005094-005886-013161-022627_0_2_0_2_90_000_200_1	22626
K-005094-005886-022627-037777_0_2_0_2_70_000_200_4	22626
K-005094-005886-022627-037777_0_2_0_2_75_000_200_1	22626
K-005094-005886-022627-037777_0_2_0_2_90_000_200_1	22626
K-005094-005886-022627-038954_0_2_0_2_70_000_200_4	22626
K-005094-005886-022627-038954_0_2_0_2_75_000_200_1	22626
K-005094-005886-022627-038954_0_2_0_2_90_000_200_1	22626
K-005094-005886-022627-044834_0_2_0_2_70_000_200_4	22626
K-005094-005886-022627-044834_0_2_0_2_75_000_200_1	22626
K-005094-005886-022627-044834_0_2_0_2_90_000_200_1	22626
K-012081-013161-022627-025438_0_2_0_2_70_000_200_4	22626
K-012081-013161-022627-025438_0_2_0_2_75_000_200_1	22626
K-012081-013161-022627-025438_0_2_0_2_90_000_200_1	22626
K-012081-022627-025438-037777_0_2_0_2_70_000_200_4	22626
K-012081-022627-025438-037777_0_2_0_2_75_000_200_1	22626
K-012081-022627-025438-037777_0_2_0_2_90_000_200_1	22626
K-012081-022627-025438-038954_0_2_0_2_70_000_200_4	22626
K-012081-022627-025438-038954_0_2_0_2_75_000_200_1	22626
K-012081-022627-025438-038954_0_2_0_2_90_000_200_1	22626
K-012081-022627-025438-044834_0_2_0_2_70_000_200_4	22626
K-012081-022627-025438-044834_0_2_0_2_75_000_200_1	22626
K-012081-022627-025438-044834_0_2_0_2_90_000_200_1	22626
K-013161-013395-022627-025438_0_2_0_2_70_000_200_4	22626
K-013161-013395-022627-025438_0_2_0_2_75_000_200_1	22626
K-013161-013395-022627-025438_0_2_0_2_90_000_200_1	22626
K-013161-022362-022627-025438_0_2_0_2_70_000_200_4	22626
K-013161-022362-022627-025438_0_2_0_2_75_000_200_1	22626
K-013161-022362-022627-025438_0_2_0_2_90_000_200_1	22626
K-013395-022627-025438-037777_0_2_0_2_70_000_200_4	22626
K-013395-022627-025438-037777_0_2_0_2_75_000_200_1	22626
K-013395-022627-025438-037777_0_2_0_2_90_000_200_1	22626
K-013395-022627-025438-038954_0_2_0_2_70_000_200_4	22626
K-013395-022627-025438-038954_0_2_0_2_75_000_200_1	22626
K-013395-022627-025438-038954_0_2_0_2_90_000_200_1	22626
K-013395-022627-025438-044834_0_2_0_2_70_000_200_4	22626
K-013395-022627-025438-044834_0_2_0_2_75_000_200_1	22626
K-013395-022627-025438-044834_0_2_0_2_90_000_200_1	22626
K-003544-016548-021026-023203_0_2_0_2_70_000_200_1	23202
K-003544-016548-021026-023203_0_2_0_2_75_000_200_4	23202
K-003544-016548-021026-023203_0_2_0_2_90_000_200_4	23202
K-003544-016548-023203-027926_0_2_0_2_70_000_200_2	23202
K-003544-016548-023203-027926_0_2_0_2_75_000_200_3	23202
K-003544-016548-023203-027926_0_2_0_2_90_000_200_3	23202
K-003544-016548-023203-029345_0_2_0_2_70_000_200_2	23202
K-003544-016548-023203-029345_0_2_0_2_75_000_200_3	23202
K-003544-016548-023203-029345_0_2_0_2_90_000_200_3	23202
K-003544-016548-023203-029451_0_2_0_2_70_000_200_2	23202
K-003544-016548-023203-029451_0_2_0_2_75_000_200_3	23202
K-003544-016548-023203-029451_0_2_0_2_90_000_200_3	23202
K-003544-016548-023203-031705_0_2_0_2_70_000_200_2	23202
K-003544-016548-023203-031705_0_2_0_2_75_000_200_3	23202
K-003544-016548-023203-031705_0_2_0_2_90_000_200_3	23202
K-003544-016548-023203-033009_0_2_0_2_70_000_200_2	23202
K-003544-016548-023203-033009_0_2_0_2_75_000_200_3	23202
K-003544-016548-023203-033009_0_2_0_2_90_000_200_3	23202
K-003544-016551-021026-023203_0_2_0_2_70_000_200_1	23202
K-003544-016551-021026-023203_0_2_0_2_75_000_200_4	23202
K-003544-016551-021026-023203_0_2_0_2_90_000_200_4	23202
K-003544-016551-023203-027926_0_2_0_2_70_000_200_2	23202
K-003544-016551-023203-027926_0_2_0_2_75_000_200_3	23202
K-003544-016551-023203-027926_0_2_0_2_90_000_200_3	23202
K-003544-016551-023203-029345_0_2_0_2_70_000_200_2	23202
K-003544-016551-023203-029345_0_2_0_2_75_000_200_3	23202
K-003544-016551-023203-029345_0_2_0_2_90_000_200_3	23202
K-003544-016551-023203-029451_0_2_0_2_70_000_200_2	23202
K-003544-016551-023203-029451_0_2_0_2_75_000_200_3	23202
K-003544-016551-023203-029451_0_2_0_2_90_000_200_3	23202
K-003544-016551-023203-031705_0_2_0_2_70_000_200_2	23202
K-003544-016551-023203-031705_0_2_0_2_75_000_200_3	23202
K-003544-016551-023203-031705_0_2_0_2_90_000_200_3	23202
K-003544-016551-023203-033009_0_2_0_2_70_000_200_2	23202
K-003544-016551-023203-033009_0_2_0_2_75_000_200_3	23202
K-003544-016551-023203-033009_0_2_0_2_90_000_200_3	23202
K-004543-010224-016548-023203_0_2_0_2_70_000_200_1	23202
K-004543-010224-016548-023203_0_2_0_2_75_000_200_4	23202
K-004543-010224-016548-023203_0_2_0_2_90_000_200_4	23202
K-004543-010224-016551-023203_0_2_0_2_70_000_200_1	23202
K-004543-010224-016551-023203_0_2_0_2_75_000_200_4	23202
K-004543-010224-016551-023203_0_2_0_2_90_000_200_4	23202
K-004543-016548-018110-023203_0_2_0_2_70_000_200_1	23202
K-004543-016548-018110-023203_0_2_0_2_75_000_200_4	23202
K-004543-016548-018110-023203_0_2_0_2_90_000_200_4	23202
K-004543-016548-019607-023203_0_2_0_2_70_000_200_1	23202
K-004543-016548-019607-023203_0_2_0_2_75_000_200_4	23202
K-004543-016548-019607-023203_0_2_0_2_90_000_200_4	23202
K-004543-016548-021771-023203_0_2_0_2_70_000_200_1	23202
K-004543-016548-021771-023203_0_2_0_2_75_000_200_4	23202
K-004543-016548-021771-023203_0_2_0_2_90_000_200_4	23202
K-004543-016548-023203-024850_0_2_0_2_70_000_200_2	23202
K-004543-016548-023203-024850_0_2_0_2_75_000_200_3	23202
K-004543-016548-023203-024850_0_2_0_2_90_000_200_3	23202
K-004543-016548-023203-033208_0_2_0_2_70_000_200_2	23202
K-004543-016548-023203-033208_0_2_0_2_75_000_200_3	23202
K-004543-016548-023203-033208_0_2_0_2_90_000_200_3	23202
K-004543-016548-023203-044199_0_2_0_2_70_000_200_2	23202
K-004543-016548-023203-044199_0_2_0_2_75_000_200_3	23202
K-004543-016548-023203-044199_0_2_0_2_90_000_200_3	23202
K-004543-016551-018110-023203_0_2_0_2_70_000_200_1	23202
K-004543-016551-018110-023203_0_2_0_2_75_000_200_4	23202
K-004543-016551-018110-023203_0_2_0_2_90_000_200_4	23202
K-004543-016551-019607-023203_0_2_0_2_70_000_200_1	23202
K-004543-016551-019607-023203_0_2_0_2_75_000_200_4	23202
K-004543-016551-019607-023203_0_2_0_2_90_000_200_4	23202
K-004543-016551-021771-023203_0_2_0_2_70_000_200_1	23202
K-004543-016551-021771-023203_0_2_0_2_75_000_200_4	23202
K-004543-016551-021771-023203_0_2_0_2_90_000_200_4	23202
K-004543-016551-023203-024850_0_2_0_2_70_000_200_2	23202
K-004543-016551-023203-024850_0_2_0_2_75_000_200_3	23202
K-004543-016551-023203-024850_0_2_0_2_90_000_200_3	23202
K-004543-016551-023203-044199_0_2_0_2_70_000_200_2	23202
K-004543-016551-023203-044199_0_2_0_2_75_000_200_3	23202
K-004543-016551-023203-044199_0_2_0_2_90_000_200_3	23202
K-006563-010224-016548-023203_0_2_0_2_70_000_200_1	23202
K-006563-010224-016548-023203_0_2_0_2_75_000_200_4	23202
K-006563-010224-016548-023203_0_2_0_2_90_000_200_4	23202
K-006563-010224-016551-023203_0_2_0_2_70_000_200_1	23202
K-006563-010224-016551-023203_0_2_0_2_75_000_200_4	23202
K-006563-010224-016551-023203_0_2_0_2_90_000_200_4	23202
K-006563-016548-018110-023203_0_2_0_2_70_000_200_1	23202
K-006563-016548-018110-023203_0_2_0_2_75_000_200_4	23202
K-006563-016548-018110-023203_0_2_0_2_90_000_200_4	23202
K-006563-016548-019607-023203_0_2_0_2_70_000_200_1	23202
K-006563-016548-019607-023203_0_2_0_2_75_000_200_4	23202
K-006563-016548-019607-023203_0_2_0_2_90_000_200_4	23202
K-006563-016548-021771-023203_0_2_0_2_70_000_200_1	23202
K-006563-016548-021771-023203_0_2_0_2_75_000_200_4	23202
K-006563-016548-021771-023203_0_2_0_2_90_000_200_4	23202
K-006563-016548-023203-024850_0_2_0_2_70_000_200_1	23202
K-006563-016548-023203-024850_0_2_0_2_75_000_200_4	23202
K-006563-016548-023203-024850_0_2_0_2_90_000_200_4	23202
K-006563-016548-023203-033208_0_2_0_2_70_000_200_1	23202
K-006563-016548-023203-033208_0_2_0_2_75_000_200_4	23202
K-006563-016548-023203-033208_0_2_0_2_90_000_200_4	23202
K-006563-016548-023203-044199_0_2_0_2_70_000_200_1	23202
K-006563-016548-023203-044199_0_2_0_2_75_000_200_4	23202
K-006563-016548-023203-044199_0_2_0_2_90_000_200_4	23202
K-006563-016551-018110-023203_0_2_0_2_70_000_200_1	23202
K-006563-016551-018110-023203_0_2_0_2_75_000_200_4	23202
K-006563-016551-018110-023203_0_2_0_2_90_000_200_4	23202
K-006563-016551-019607-023203_0_2_0_2_70_000_200_1	23202
K-006563-016551-019607-023203_0_2_0_2_75_000_200_4	23202
K-006563-016551-019607-023203_0_2_0_2_90_000_200_4	23202
K-006563-016551-021771-023203_0_2_0_2_70_000_200_1	23202
K-006563-016551-021771-023203_0_2_0_2_75_000_200_4	23202
K-006563-016551-021771-023203_0_2_0_2_90_000_200_4	23202
K-006563-016551-023203-024850_0_2_0_2_70_000_200_1	23202
K-006563-016551-023203-024850_0_2_0_2_75_000_200_4	23202
K-006563-016551-023203-024850_0_2_0_2_90_000_200_4	23202
K-006563-016551-023203-033208_0_2_0_2_70_000_200_1	23202
K-006563-016551-023203-033208_0_2_0_2_75_000_200_4	23202
K-006563-016551-023203-033208_0_2_0_2_90_000_200_4	23202
K-006563-016551-023203-044199_0_2_0_2_70_000_200_1	23202
K-006563-016551-023203-044199_0_2_0_2_75_000_200_4	23202
K-006563-016551-023203-044199_0_2_0_2_90_000_200_4	23202
